Country,Date,Player,Mins,Opp Team,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Argentina,2021-09-02,Lionel Messi,90,Venezuela,FW,0,0,,0,0,3,2,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-09-02,Giovani Lo Celso,61,Venezuela,LM,0,1,,0,0,1,1,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-09-02,Joaquín Correa,29,Venezuela,"FW,MF",1,0,,0,0,1,1,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-09-02,Guido Rodríguez,79,Venezuela,CM,0,0,,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-09-02,Paulo Dybala,11,Venezuela,"FW,MF",0,0,,0,0,2,1,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-09-02,Rodrigo De Paul,75,Venezuela,CM,0,0,,0,0,2,0,1,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-09-02,Exequiel Palacios,15,Venezuela,"DF,MF",0,0,,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-09-02,Ángel Di María,62,Venezuela,RM,0,0,,0,0,2,2,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-09-02,Ángel Correa,28,Venezuela,"FW,MF",1,0,,0,0,1,1,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-09-02,Marcos Acuña,90,Venezuela,LB,0,0,,0,0,0,0,2,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-09-02,Nicolás Otamendi,90,Venezuela,CB,0,0,,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-09-02,Germán Pezzella,90,Venezuela,CB,0,0,,0,0,0,0,2,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-09-02,Nahuel Molina,90,Venezuela,RB,0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-09-02,Emiliano Martínez,90,Venezuela,GK,0,0,,0,0,0,0,0,0,0,0,1,2,100.0,0,NA,0
Argentina,2021-09-09,Lautaro Martínez,70,Bolivia,FW,0,0,,0,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-09-09,Ángel Correa,20,Bolivia,"FW,MF",0,0,,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-09-09,Lionel Messi,90,Bolivia,FW,3,0,,0,0,8,3,1,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-09-09,Papu Gómez,61,Bolivia,LM,0,0,,0,0,1,0,2,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-09-09,Joaquín Correa,29,Bolivia,"FW,MF",0,0,,0,0,3,1,1,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-09-09,Leandro Paredes,90,Bolivia,CM,0,1,,0,0,3,2,1,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-09-09,Rodrigo De Paul,81,Bolivia,CM,0,0,,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-09-09,Exequiel Palacios,9,Bolivia,"DF,MF",0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-09-09,Ángel Di María,70,Bolivia,RM,0,0,,0,0,2,1,2,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-09-09,Nicolás González,20,Bolivia,"FW,MF",0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-09-09,Marcos Acuña,90,Bolivia,LB,0,0,,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-09-09,Nicolás Otamendi,81,Bolivia,CB,0,0,,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-09-09,Lucas Martínez Quarta,9,Bolivia,"DF,MF",0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-09-09,Germán Pezzella,90,Bolivia,CB,0,0,,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-09-09,Nahuel Molina,90,Bolivia,RB,0,0,,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-09-09,Juan Musso,90,Bolivia,GK,0,0,,0,0,0,0,0,0,0,0,0,3,100.0,0,NA,0
Argentina,2021-10-07,Joaquín Correa,75,Paraguay,FW,0,0,,0,0,4,3,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-10-07,Julián Álvarez,15,Paraguay,"FW,MF",0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-10-07,Giovani Lo Celso,75,Paraguay,AM,0,0,,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-10-07,Nicolás González,15,Paraguay,"FW,MF",0,0,,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-10-07,Lionel Messi,90,Paraguay,AM,0,0,,0,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-10-07,Ángel Di María,66,Paraguay,AM,0,0,,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-10-07,Guido Rodríguez,24,Paraguay,MF,0,0,,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-10-07,Rodrigo De Paul,66,Paraguay,DM,0,0,,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-10-07,Papu Gómez,24,Paraguay,"FW,MF",0,0,,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-10-07,Leandro Paredes,90,Paraguay,DM,0,0,,0,0,1,0,3,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-10-07,Marcos Acuña,56,Paraguay,LB,0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-10-07,Nicolás Tagliafico,34,Paraguay,DF,0,0,,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA
