Country,Date,Player,Mins,Opp Team,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Colombia,2021-06-23,Gustavo Cuellar,27,Brazil,"DM,CM",0,0,0,0,0,0,0,1,1,0,0,2,NA,NA,NA,NA,NA
Colombia,2021-06-23,Luis Díaz,89,Brazil,"LM,RW",1,0,0,0,0,1,1,0,0,0,0,2,NA,NA,NA,NA,NA
Colombia,2021-06-23,Óscar Murillo,1,Brazil,LB,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Colombia,2021-06-23,Mateus Uribe,90,Brazil,"CM,AM",0,0,0,0,0,1,0,3,0,0,0,2,NA,NA,NA,NA,NA
Colombia,2021-06-23,Wílmar Barrios,90,Brazil,"CM,DM",0,0,0,0,0,0,0,1,1,0,0,2,NA,NA,NA,NA,NA
Colombia,2021-06-23,Juan Cuadrado,90,Brazil,"RM,LW,RW",0,1,0,0,0,0,0,6,1,0,0,2,NA,NA,NA,NA,NA
Colombia,2021-06-23,William Tesillo,90,Brazil,"LB,LW",0,0,0,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA
Colombia,2021-06-23,Davinson Sánchez,90,Brazil,CB,0,0,0,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA
Colombia,2021-06-23,Yerry Mina,90,Brazil,CB,0,0,0,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA
Colombia,2021-06-23,Daniel Muñoz,90,Brazil,RB,0,0,0,0,0,0,0,6,0,0,0,2,NA,NA,NA,NA,NA
Colombia,2021-06-23,David Ospina,90,Brazil,GK,0,0,0,0,0,0,0,0,1,0,0,2,2,50.0,0,NA,0
Brazil,2021-06-27,Gabriel Barbosa,90,Ecuador,FW,0,0,0,0,0,1,1,2,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-27,Everton Soares,77,Ecuador,LW,0,1,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-27,Richarlison,13,Ecuador,RW,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-27,Lucas Paquetá,77,Ecuador,RW,0,0,0,0,0,2,1,3,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-27,Everton Ribeiro,13,Ecuador,AM,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-27,Roberto Firmino,62,Ecuador,AM,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-27,Vinicius Júnior,28,Ecuador,"LW,AM",0,0,0,0,0,1,0,2,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-27,Douglas Luiz,62,Ecuador,DM,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-27,Casemiro,28,Ecuador,DM,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-27,Fabinho,90,Ecuador,DM,0,0,0,0,0,0,0,3,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-27,Renan Lodi,48,Ecuador,LB,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-27,Danilo,42,Ecuador,LB,0,0,0,0,0,0,0,2,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-27,Marquinhos,90,Ecuador,CB,0,0,0,0,0,0,0,2,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-27,Éder Militão,90,Ecuador,CB,1,0,0,0,0,2,1,0,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-27,Emerson,90,Ecuador,RB,0,0,0,0,0,0,0,5,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-27,Alisson,90,Ecuador,GK,0,0,0,0,0,0,0,0,0,0,0,1,2,66.7,0,NA,0
Brazil,2021-07-02,Neymar,90,Chile,FW,0,0,0,0,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-02,Richarlison,89,Chile,LW,0,0,0,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-02,Everton Soares,1,Chile,LW,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-02,Gabriel Jesus,47,Chile,RW,0,0,0,0,0,1,1,1,0,1,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-02,Roberto Firmino,45,Chile,AM,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-02,Lucas Paquetá,45,Chile,"RW,AM",1,0,0,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-02,Fred,90,Chile,DM,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-02,Casemiro,90,Chile,DM,0,0,0,0,0,1,0,4,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-02,Renan Lodi,89,Chile,LB,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-02,Éder Militão,1,Chile,LB,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-02,Thiago Silva,90,Chile,CB,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-02,Marquinhos,90,Chile,CB,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-02,Danilo,90,Chile,RB,0,0,0,0,0,2,1,1,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-02,Ederson,90,Chile,GK,0,0,0,0,0,0,0,0,1,0,0,0,5,100.0,0,NA,0
Brazil,2021-07-05,Richarlison,84,Peru,FW,0,0,0,0,0,3,2,2,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-05,Vinicius Júnior,6,Peru,LW,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-05,Neymar,90,Peru,"LW,FW",0,1,0,0,0,4,1,2,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-05,Everton Soares,69,Peru,RW,0,0,0,0,0,3,2,3,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-05,Everton Ribeiro,21,Peru,RW,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-05,Lucas Paquetá,89,Peru,AM,1,0,0,0,0,1,1,5,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-05,Douglas Luiz,1,Peru,RM,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-05,Fred,84,Peru,DM,0,0,0,0,0,1,0,4,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-05,Fabinho,6,Peru,"DM,LM",0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-05,Casemiro,90,Peru,"DM,CM",0,0,0,0,0,2,2,2,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-05,Renan Lodi,84,Peru,LB,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-07-05,Éder Militão,6,Peru,LB,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
